"","ID","variable","value"
"3806",3827911693969,"x",-0.43471557
"3807",3827921837146,"x",-0.42372558
"3808",3827931658188,"x",-0.40785113
"3809",3827941602302,"x",-0.4261678
"3810",3827951509854,"x",-0.45303226
"3811",3827961243396,"x",-0.44570556
"3812",3827971273708,"x",-0.42861003
"3813",3827981414490,"x",-0.41029334
"3814",3827991359125,"x",-0.39197668
"3815",3828003918552,"x",-0.34191114
"3816",3828010814021,"x",-0.2845189
"3817",3828021088500,"x",-0.23567446
"3818",3828031101990,"x",-0.19904111
"3819",3828041017823,"x",-0.106236674
"3820",3828050948083,"x",0.03052778
"3821",3828060876781,"x",0.13432223
"3822",3828070814594,"x",0.13798556
"3823",3828080814021,"x",0.07937223
"3824",3828092650479,"x",-0.009768889
"3825",3828103127250,"x",-0.042738892
"3826",3828110149646,"x",-0.09646778
"3827",3828130061000,"x",-0.17706113
"3828",3828120051885,"x",-0.16729222
"3829",3828140010427,"x",-0.16485001
"3830",3828153431417,"x",-0.16973445
"3831",3828159770792,"x",-0.16607112
"3832",3828170371521,"x",-0.09402556
"3833",3828179847302,"x",0.009768889
"3834",3828189592615,"x",0.10745778
"3835",3828202603656,"x",0.1746189
"3836",3828209404021,"x",0.17950334
"3837",3828219773708,"x",0.10013112
"3838",3828229686521,"x",-0.03174889
"3839",3828239711260,"x",-0.12699556
"3840",3828249549958,"x",-0.17217667
"3841",3828259372406,"x",-0.16362889
"3842",3828269192667,"x",-0.11112112
"3843",3828279343917,"x",-0.08059334
"3844",3828289276885,"x",-0.06716111
"3845",3828302025583,"x",-0.18805112
"3846",3828308922562,"x",-0.27230778
"3847",3828319058812,"x",-0.3858711
"3848",3828329018708,"x",-0.4823389
"3849",3828338931104,"x",-0.42861003
"3850",3828348852719,"x",-0.3052778
"3851",3828358795948,"x",-0.24544334
"3852",3828368712458,"x",-0.2869611
"3853",3828378646208,"x",-0.25887558
"3854",3828388319281,"x",-0.2295689
"3855",3828401252354,"x",-0.16485001
"3856",3828407996729,"x",-0.06105556
"3857",3828418411937,"x",0.06105556
"3858",3828428070167,"x",0.19537778
"3859",3828438207042,"x",0.25521225
"3860",3828448140792,"x",0.20514667
"3861",3828458075792,"x",0.08059334
"3862",3828467999229,"x",-0.064718895
"3863",3828477540271,"x",-0.15386
"3864",3828487505010,"x",-0.15508112
"3865",3828500415583,"x",-0.089141116
"3866",3828507398708,"x",-0.02198
"3867",3828518033552,"x",0.0048844446
"3868",3828527193187,"x",0.008547778
"3869",3828537387771,"x",0.024422223
"3870",3828547227094,"x",0.07204556
"3871",3828557097875,"x",0.14042778
"3872",3828567591416,"x",0.25643334
"3873",3828576929958,"x",0.47623336
"3874",3828586975844,"x",0.78761667
"3875",3828599363500,"x",1.1441811
"3876",3828606874281,"x",1.4274789
"3877",3828616950479,"x",1.5129567
"3878",3828626872354,"x",1.460449
"3879",3828636824333,"x",1.3859612
"3880",3828646744177,"x",1.2443123
"3881",3828656667771,"x",1.0428289
"3882",3828666614802,"x",0.87065226
"3883",3828676704073,"x",0.7863956
"3884",3828686096729,"x",0.78761667
"3885",3828698792458,"x",0.86088336
"3886",3828705892041,"x",0.9463611
"3887",3828715847823,"x",0.97811
"3888",3828725881208,"x",0.9365923
"3889",3828735664177,"x",0.85599893
"3890",3828745874906,"x",0.76441556
"3891",3828755735166,"x",0.6667267
"3892",3828765978916,"x",0.5324045
"3893",3828775833448,"x",0.35900667
"3894",3828785392093,"x",0.16973445
"3895",3828798428135,"x",-0.019537779
"3896",3828805906573,"x",-0.16118668
"3897",3828815613343,"x",-0.22102112
"3898",3828825070114,"x",-0.22102112
"3899",3828834959646,"x",-0.18683001
"3900",3828845168708,"x",-0.11234222
"3901",3828855336208,"x",0.03174889
"3902",3828864771781,"x",0.20392556
"3903",3828874840375,"x",0.33580557
"3904",3828885032250,"x",0.3858711
"3905",3828897689906,"x",0.36633334
"3906",3828904814021,"x",0.29917222
"3907",3828914442354,"x",0.20270446
"3908",3828924578916,"x",0.12821667
"3909",3828934584333,"x",0.11600556
"3910",3828944518500,"x",0.16607112
"3911",3828954289333,"x",0.31382558
"3912",3828969052250,"x",0.39686114
"3913",3828973997562,"x",0.44204223
"3914",3828984392979,"x",0.4493689
"3915",3828997036052,"x",0.4261678
"3916",3829003751468,"x",0.37732336
"3917",3829014011104,"x",0.28940335
"3918",3829024037510,"x",0.17828223
"3919",3829033536625,"x",0.06105556
"3920",3829043970739,"x",-0.036633335
"3921",3829053532458,"x",-0.12577444
"3922",3829063757041,"x",-0.16362889
"3923",3829073699802,"x",-0.15630223
"3924",3829083624125,"x",-0.106236674
"3925",3829096266416,"x",-0.02075889
"3926",3829103212458,"x",0.04396
"3927",3829113418812,"x",0.09646778
"3928",3829123338448,"x",0.14287001
"3929",3829133261833,"x",0.15141778
"3930",3829143186989,"x",0.12089001
"3931",3829153215166,"x",0.07693
"3932",3829162786833,"x",0.04396
"3933",3829174492354,"x",0.0061055557
"3934",3829182512406,"x",-0.024422223
"3935",3829195191833,"x",-0.034191113
"3936",3829202727250,"x",-0.025643334
"3937",3829212705843,"x",-0.0012211112
"3938",3829222633239,"x",0.028085556
"3939",3829232556104,"x",0.051286668
"3940",3829242479333,"x",0.06105556
"3941",3829252405843,"x",0.06105556
"3942",3829262330062,"x",0.054950003
"3943",3829272255218,"x",0.045181114
"3944",3829282190375,"x",0.025643334
"3945",3829294811520,"x",0.03174889
"3946",3829301859958,"x",0.029306669
"3947",3829311865062,"x",0.02198
"3948",3829321604281,"x",0.02198
"3949",3829331659802,"x",0.02075889
"3950",3829341400010,"x",0.025643334
"3951",3829353456000,"x",0.026864445
"3952",3829361417145,"x",0.03297
"3953",3829371396572,"x",0.05250778
"3954",3829381367562,"x",0.054950003
"3955",3829394323604,"x",0.057392225
"3956",3829401171937,"x",0.05250778
"3957",3829411232145,"x",0.054950003
"3958",3829421161989,"x",0.05250778
"3959",3829431093708,"x",0.04029667
"3960",3829441024749,"x",0.028085556
"3961",3829450955635,"x",0.03174889
"3962",3829460541520,"x",0.051286668
"3963",3829470615687,"x",0.07204556
"3964",3829480753552,"x",0.078151114
"3965",3829493285739,"x",0.091583334
"3966",3829500187197,"x",0.089141116
"3967",3829510158656,"x",0.07448778
"3968",3829520235062,"x",0.068382226
"3969",3829530504124,"x",0.08792
"3970",3829540220999,"x",0.11112112
"3971",3829549827354,"x",0.14042778
"3972",3829559976520,"x",0.14287001
"3973",3829570204749,"x",0.19171445
"3974",3829579630218,"x",0.22468445
"3975",3829592448864,"x",0.20148334
"3976",3829599546520,"x",0.17095557
"3977",3829609544385,"x",0.15386
"3978",3829619750531,"x",0.10867889
"3979",3829629542718,"x",0.06105556
"3980",3829639597093,"x",-0.0012211112
"3981",3829649114854,"x",-0.03174889
"3982",3829659458812,"x",-0.03297
"3983",3829669386312,"x",-0.019537779
"3984",3829679127614,"x",0.0048844446
"3985",3829691869906,"x",0.058613338
"3986",3829698868239,"x",0.10013112
"3987",3829708953083,"x",0.11600556
"3988",3829719562145,"x",0.10013112
"3989",3829728604072,"x",0.07693
"3990",3829738511729,"x",0.04029667
"3991",3829748367197,"x",0.012211111
"3992",3829758318916,"x",0.009768889
"3993",3829768654593,"x",0.028085556
"3994",3829778156468,"x",0.04029667
"3995",3829791061729,"x",0.051286668
"3996",3829798218395,"x",0.057392225
"3997",3829808087614,"x",0.036633335
"3998",3829817865583,"x",0.009768889
"3999",3829827819176,"x",0.01099
"4000",3829837727822,"x",0.008547778
"4001",3829847632822,"x",0.008547778
"4002",3829857555843,"x",0.013432222
"4003",3829867479906,"x",0.017095556
"4004",3829877850478,"x",0.03174889
"4005",3829889991103,"x",0.039075557
"4006",3829897452301,"x",0.047623336
"4007",3829907379749,"x",0.035412222
"4008",3829917634176,"x",0.029306669
"4009",3829927286051,"x",0.019537779
"4010",3829937037770,"x",0.023201112
"4011",3829947318603,"x",0.029306669
"4012",3829957345635,"x",0.04151778
"4013",3829967194958,"x",0.04396
"4014",3829977128395,"x",0.039075557
"4015",3829989625687,"x",0.036633335
"4016",3829996545322,"x",0.03297
"4017",3830006493239,"x",0.03052778
"4018",3830016945947,"x",0.019537779
"4019",3830026411468,"x",-0.0012211112
"4020",3830036305895,"x",-0.0024422223
"4021",3830046181676,"x",0.0061055557
"4022",3830056382718,"x",0.013432222
"4023",3830066098655,"x",0.029306669
"4024",3830076287510,"x",0.05250778
"4025",3830088953291,"x",0.07693
"4026",3830096059801,"x",0.091583334
"4027",3830105778395,"x",0.09036223
"4028",3830115896312,"x",0.09524667
"4029",3830126290687,"x",0.109900005
"4030",3830135969905,"x",0.13310112
"4031",3830145666364,"x",0.16118668
"4032",3830155843864,"x",0.19171445
"4033",3830165836989,"x",0.20636779
"4034",3830175691051,"x",0.19415668
"4035",3830187919124,"x",0.18927222
"4036",3830195106728,"x",0.19049335
"4037",3830205236364,"x",0.19415668
"4038",3830215073708,"x",0.19782001
"4039",3830225333655,"x",0.23445335
"4040",3830234961155,"x",0.27475002
"4041",3830244895791,"x",0.28574002
"4042",3830254712770,"x",0.2759711
"4043",3830265039697,"x",0.24544334
"4044",3830274822770,"x",0.21369445
"4045",3830287459280,"x",0.18805112
"4046",3830294429957,"x",0.18438779
"4047",3830304760270,"x",0.17095557
"4048",3830314671207,"x",0.15630223
"4049",3830324265530,"x",0.16485001
"4050",3830334318499,"x",0.17339778
"4051",3830344478082,"x",0.18194556
"4052",3830354494489,"x",0.18194556
"4053",3830363914489,"x",0.16729222
"4054",3830373939541,"x",0.12699556
"4055",3830386407457,"x",0.08792
"4056",3830393712718,"x",0.05006556
"4057",3830403653030,"x",0.018316668
"4058",3830413531207,"x",0.014653334
"4059",3830423466312,"x",0.018316668
"4060",3830433802562,"x",0.039075557
"4061",3830443722614,"x",0.06105556
"4062",3830453624437,"x",0.08425667
"4063",3830463569280,"x",0.081814446
"4064",3830473493239,"x",0.064718895
"4065",3830486059489,"x",0.051286668
"4066",3830493155426,"x",0.02075889
"4067",3830503273864,"x",0.01099
"4068",3830513193968,"x",0.019537779
"4069",3830523103082,"x",0.04396
"4070",3830532649905,"x",0.070824444
"4071",3830542559384,"x",0.08792
"4072",3830552741624,"x",0.091583334
"4073",3830562441103,"x",0.08792
"4074",3830572759176,"x",0.09036223
"4075",3830585612041,"x",0.08669889
"4076",3830592325582,"x",0.081814446
"4077",3830602823395,"x",0.06716111
"4078",3830612319749,"x",0.05617111
"4079",3830622685843,"x",0.04029667
"4080",3830632315322,"x",0.028085556
"4081",3830642036051,"x",0.02198
"4082",3830652423134,"x",0.009768889
"4083",3830662353655,"x",-0.0061055557
"4084",3830672268343,"x",-0.015874445
"4085",3830685082822,"x",-0.03297
"4086",3830693230166,"x",-0.054950003
"4087",3830701503603,"x",-0.06349778
"4088",3830711485114,"x",-0.08425667
"4089",3830721257561,"x",-0.09036223
"4090",3830731217666,"x",-0.07448778
"4091",3830741278343,"x",-0.05250778
"4092",3830751365739,"x",-0.037854444
"4093",3830761082301,"x",-0.028085556
"4094",3830771238968,"x",-0.04029667
"4095",3830783939332,"x",-0.07448778
"4096",3830790893499,"x",-0.098910004
"4097",3830800598655,"x",-0.09280445
"4098",3830810871989,"x",-0.06960334
"4099",3830820863499,"x",-0.028085556
"4100",3830830538864,"x",0.034191113
"4101",3830840322405,"x",0.08059334
"4102",3830850654749,"x",0.10379445
"4103",3830860164541,"x",0.098910004
"4104",3830870510374,"x",0.081814446
"4105",3830889965947,"x",0.019537779
"4106",3830883048291,"x",0.05250778
"4107",3830899884280,"x",-0.0036633336
"4108",3830910367353,"x",-0.013432222
"4109",3830919743186,"x",-0.014653334
"4110",3830929668291,"x",0.0036633336
"4111",3830939645426,"x",0.02075889
"4112",3830949490270,"x",0.034191113
"4113",3830959631468,"x",0.034191113
"4114",3830969678291,"x",0.015874445
"4115",3830982732405,"x",0.007326667
"4116",3830989454436,"x",0.014653334
"4117",3830999621311,"x",0.017095556
"4118",3831014705947,"x",0.019537779
"4119",3831019057145,"x",0.019537779
"4120",3831028994905,"x",0.025643334
"4121",3831038940791,"x",0.03052778
"4122",3831049032405,"x",-0.008547778
"4123",3831059021363,"x",-0.08303556
"4124",3831068817770,"x",-0.13432223
"4125",3831081639957,"x",-0.13920668
"4126",3831088640530,"x",-0.15141778
"4127",3831098649280,"x",-0.17217667
"4128",3831108589645,"x",-0.16729222
"4129",3831118766884,"x",-0.16485001
"4130",3831128549488,"x",-0.15386
"4131",3831138584124,"x",-0.13432223
"4132",3831148513915,"x",-0.08059334
"4133",3831158237874,"x",-0.034191113
"4134",3831168357093,"x",-0.018316668
"4135",3831180931676,"x",-0.034191113
"4136",3831187951259,"x",-0.09646778
"4137",3831198153395,"x",-0.19415668
"4138",3831208065738,"x",-0.28818223
"4139",3831217574801,"x",-0.36389112
"4140",3831227503134,"x",-0.3712178
"4141",3831237649072,"x",-0.37488112
"4142",3831247393759,"x",-0.3712178
"4143",3831257437978,"x",-0.34435335
"4144",3831267320374,"x",-0.30283555
"4145",3831280179697,"x",-0.25399113
"4146",3831287271468,"x",-0.22590557
"4147",3831298720634,"x",-0.24910668
"4148",3831307485999,"x",-0.31138334
"4149",3831316919905,"x",-0.37976557
"4150",3831326854905,"x",-0.40540892
"4151",3831336866520,"x",-0.36877558
"4152",3831346712561,"x",-0.27475002
"4153",3831356597301,"x",-0.19049335
"4154",3831366889801,"x",-0.15386
"4155",3831379422613,"x",-0.1856089
"4156",3831386804072,"x",-0.26742333
"4157",3831396469488,"x",-0.3809867
"4158",3831406577770,"x",-0.5140878
"4159",3831416530478,"x",-0.64108336
"4160",3831426031624,"x",-0.7387723
"4161",3831436137509,"x",-0.7863956
"4162",3831446266884,"x",-0.79128003
"4163",3831456210217,"x",-0.7326667
"4164",3831465980530,"x",-0.63009334
"4165",3831478835895,"x",-0.59468114
"4166",3831485602092,"x",-0.6068922
"4167",3831495928082,"x",-0.6471889
"4168",3831505808134,"x",-0.7216767
"4169",3831515619645,"x",-0.80593336
"4170",3831525378134,"x",-0.90240115
"4171",3831535595270,"x",-0.94758224
"4172",3831545524488,"x",-0.89019006
"4173",3831555278915,"x",-0.77296335
"4174",3831564995738,"x",-0.63986224
"4175",3831577551780,"x",-0.46158
"4176",3831584948915,"x",-0.2942878
"4177",3831594769697,"x",-0.17584
"4178",3831605054280,"x",-0.10135223
"4179",3831624539488,"x",0.04029667
"4180",3831616309592,"x",-0.025643334
"4181",3831634651363,"x",0.14164889
"4182",3831644575374,"x",0.14531223
"4183",3831654475790,"x",0.12699556
"4184",3831664361936,"x",0.10501556
"4185",3831677181207,"x",0.05372889
"4186",3831684138707,"x",-0.0036633336
"4187",3831694076624,"x",-0.042738892
"4188",3831704362822,"x",-0.059834447
"4189",3831714026415,"x",-0.06227667
"4190",3831723745009,"x",-0.05250778
"4191",3831734253551,"x",-0.03297
"4192",3831744002405,"x",-0.045181114
"4193",3831753916572,"x",-0.09646778
"4194",3831763522926,"x",-0.15874445
"4195",3831776390634,"x",-0.18683001
"4196",3831783478134,"x",-0.16851334
"4197",3831793485947,"x",-0.13310112
"4198",3831803501519,"x",-0.070824444
"4199",3831812999176,"x",0.0061055557
"4200",3831822929019,"x",0.06105556
"4201",3831832944436,"x",0.09036223
"4202",3831842864071,"x",0.08425667
"4203",3831852967092,"x",0.059834447
"4204",3831862659957,"x",0.019537779
"4205",3831877428499,"x",-0.0061055557
"4206",3831882457717,"x",-0.013432222
"4207",3831892782144,"x",-0.025643334
"4208",3831922310269,"x",-0.05372889
"4209",3831902543603,"x",-0.036633335
"4210",3831912968446,"x",-0.048844445
"4211",3831932090790,"x",-0.051286668
"4212",3831942203863,"x",-0.024422223
"4213",3831951900478,"x",0
"4214",3831961821519,"x",0.013432222
"4215",3831975158082,"x",0.025643334
"4216",3831981824019,"x",0.03297
"4217",3831991619176,"x",0.039075557
"4218",3832001867040,"x",0.06349778
"4219",3832011764124,"x",0.11234222
"4220",3832021346519,"x",0.17828223
"4221",3832031706467,"x",0.2295689
"4222",3832041400946,"x",0.24910668
"4223",3832051658967,"x",0.24788557
"4224",3832061447248,"x",0.22346334
"4225",3832074011623,"x",0.19782001
"4226",3832081106207,"x",0.20270446
"4227",3832090821519,"x",0.23201112
"4228",3832101163915,"x",0.27475002
"4229",3832110743082,"x",0.3174889
"4230",3832120970113,"x",0.35412225
"4231",3832130740790,"x",0.37488112
"4232",3832140626988,"x",0.35534334
"4233",3832150786259,"x",0.3052778
"4234",3832160715426,"x",0.21369445
"4235",3832173070894,"x",0.12089001
"4236",3832180386936,"x",0.08669889
"4237",3832190085998,"x",0.08792
"4238",3832200430842,"x",0.085477784
"4239",3832210352613,"x",0.08792
"4240",3832220266207,"x",0.09036223
"4241",3832230188238,"x",0.106236674
"4242",3832240103655,"x",0.12211112
"4243",3832250012769,"x",0.123332225
"4244",3832259943498,"x",0.11966889
"4245",3832272258603,"x",0.09524667
"4246",3832279564436,"x",0.06105556
"4247",3832289351988,"x",0.04151778
"4248",3832299183446,"x",0.0048844446
"4249",3832309576363,"x",-0.019537779
"4250",3832319183030,"x",-0.017095556
"4251",3832329073655,"x",0.036633335
"4252",3832339070165,"x",0.06105556
"4253",3832348925738,"x",0.07570889
"4254",3832359139436,"x",0.06716111
"4255",3832371679488,"x",0.059834447
"4256",3832378565634,"x",0.042738892
"4257",3832388913186,"x",0.035412222
"4258",3832398822561,"x",0.05006556
"4259",3832408750790,"x",0.05372889
"4260",3832418772509,"x",0.068382226
"4261",3832428163863,"x",0.057392225
"4262",3832438505425,"x",0.04151778
"4263",3832448444748,"x",0.026864445
"4264",3832458314384,"x",0.025643334
"4265",3832470912092,"x",0.037854444
"4266",3832477854332,"x",0.05372889
"4267",3832487765477,"x",0.054950003
"4268",3832497918498,"x",0.06960334
"4269",3832507693394,"x",0.06594
"4270",3832517794488,"x",0.048844445
"4271",3832528482977,"x",0.046402223
"4272",3832537782925,"x",0.054950003
"4273",3832552379332,"x",0.06349778
"4274",3832557360321,"x",0.058613338
"4275",3832569705634,"x",0.07570889
"4276",3832577214123,"x",0.08059334
"4277",3832587550738,"x",0.06594
"4278",3832596826832,"x",0.048844445
"4279",3832607159748,"x",0.04151778
